Family	Genus	species	Genus_species	species_lsid	author	year	parentheses	distribution_WSC	Notes	Citation_WSC	Measured	Ecological_classification	Guild	Cave_deep	Cave_entr	SSH	External	Alien	Verticality	Pigment	Eyeless	Eyes_regression	Leg_elongation	Body_length_min_f	Body_length_max_f	Body_length_min_m	Body_length_max_m	Body_length_avg_f	Body_length_avg_m	Sexual_Size_Dimorphism	Body_length_avg	Prosoma_length_f	Prosoma_length_m	Prosoma_length_avg	Prosoma_width_f	Prosoma_width_m	Prosoma_width_avg	Prosoma_shape	Prosoma_height_f	Prosoma_height_m	Prosoma_height_avg	Profile_flattening	Femur_I_length_f	Femur_I_length_m	Femur_I_length_avg	Femur_elongation	Tibia_I_length_f	Tibia_I_length_m	Tibia_I_length_avg	Tibia_elongation 	Fang_length_f	Fang_length_m	Fang_length_avg	Clypeus_height_f	Clypeus_height_m	Clypeus_height_avg	AME	AME_type	ALE	PME	PLE	Eye_reduction_ratio	AME-ALE	PME-PLE	Capture_web	Sensing_web	No_web	Tube_web	Sheet_web	Space_web	Orb_web	Ambush_hunter	Active_hunter	Food_specialist	Dispersal
Linyphiidae	Troglohyphantes	gestroi	Troglohyphantes gestroi	urn:lsid:nmbe.ch:spidersp:013052	Fage	1933	0	Italy	-	Fage_1933b/Brignoli_1971d	yes	Troglophile	Sheet	0	1	0	1	0	Soil + Wall	Depigmented	0	0	0	4,500	3,950	4,000	4,050	4,225	4,025	0,953	4,125	1,700	1,950	1,825	1,300	1,550	1,425	1,281	0,523	0,611	0,567	0,311	3,000	3,250	3,125	0,758	3,250	3,750	3,500	0,848	NA	NA	NA	0,278	0,297	0,288	0,057	Present	0,107	0,078	0,090	0,288	0,105	0,078	1	0	0	0	1	1	0	0	0	0	1
Linyphiidae	Troglohyphantes	giachinoi	Troglohyphantes giachinoi	urn:lsid:nmbe.ch:spidersp:050596	Isaia & Mammola	2018	0	Italy	-	Isaia & Mammola_in_Mammola_et_al_2018	yes	Troglophile	Sheet	0	0	1	1	0	Soil	Partly	0	0	0	NA	NA	NA	2,720	NA	2,720	NA	2,720	0,870	1,340	1,105	0,670	0,930	0,800	1,381	0,381	0,475	0,428	0,387	1,310	1,880	1,595	0,586	1,530	1,940	1,735	0,638	NA	NA	NA	0,180	0,340	0,260	0,010	Present	0,020	0,020	0,030	0,077	0,030	0,020	1	0	0	0	1	1	0	0	0	0	1
Linyphiidae	Troglohyphantes	giromettai	Troglohyphantes giromettai	urn:lsid:nmbe.ch:spidersp:013053	Kulczynski	1914	1	Croatia	Croatian Biospeleological Society collection: measured samples CBSS AR 3188 female & 4039 male	Kulczyński_1914/Fage_1919/Kratochvíl_1934/Deeleman-Reinhold_1978b	no	Troglophile	Sheet	0	1	0	0	0	Soil + Wall	Variable	0	0	0	3,200	3,350	2,571	3,000	3,275	2,850	0,870	3,063	1,390	1,286	1,338	1,060	1,100	1,080	1,239	0,494	0,517	NA	NA	2,690	2,400	2,545	0,831	2,830	2,670	2,750	0,898	0,2835	0,332	NA	0,220	0,265	0,243	0,245	Present	NA	0,060	0,075	0,522	NA	0,053	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	gladius	Troglohyphantes gladius	urn:lsid:nmbe.ch:spidersp:013054	Wunderlich	1995	0	Turkey	-	Wunderlich_1995t	no	Troglophile	Sheet	0	1	0	1	0	Soil + Wall	Fully	0	0	0	NA	NA	NA	2,200	NA	2,200	NA	2,200	NA	1,050	NA	NA	0,950	0,950	NA	NA	NA	NA	NA	NA	1,800	1,800	0,818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	gracilis	Troglohyphantes gracilis	urn:lsid:nmbe.ch:spidersp:013055	Fage	1919	0	Slovenia	-	Deeleman-Reinhold_1978b	no	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	0	0	2,980	3,820	NA	3,120	3,400	3,120	0,918	3,260	1,440	1,340	1,390	1,060	1,200	1,130	1,230	NA	NA	NA	NA	2,815	2,930	2,873	0,881	2,920	3,120	3,020	0,926	NA	NA	NA	NA	NA	NA	0,055	Present	NA	0,070	0,070	NA	NA	0,050	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	gregori	Troglohyphantes gregori	urn:lsid:nmbe.ch:spidersp:013056	Miller	1947	1	Czechia	-	Miller_1947/Buchar&Růžička_2002	yes	Troglophile	Sheet	0	1	0	1	0	Soil + Wall	Fully	0	0	0	NA	NA	NA	NA	NA	NA	NA	2,000	1,200	NA	NA	1,000	NA	1,000	NA	NA	NA	NA	NA	1,800	NA	1,800	0,900	1,800	NA	1,800	0,900	NA	NA	NA	NA	NA	NA	NA	Present	NA	0,080	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	hadzii	Troglohyphantes hadzii	urn:lsid:nmbe.ch:spidersp:013057	Kratochvi­l	1934	0	Bosnia and Herzegovina	Croatian Biospeleological Society collection: measured samples CBSSAR 540 female & 545 male	Kratochvíl_1934/Deeleman-Reinhold_1978b	no	Troglophile	Sheet	0	1	0	0	0	Soil + Wall	Variable	0	0	1	2,600	3,060	1,450	2,800	2,830	2,125	0,751	2,478	1,225	1,030	1,128	0,960	0,910	0,935	1,206	0,345	0,321	NA	NA	2,890	2,640	2,765	1,116	3,200	2,780	2,990	1,207	0,261	0,244	NA	0,111	0,125	0,118	0,053	Present	NA	0,075	0,073	0,565	NA	0,050	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	helsdingeni	Troglohyphantes helsdingeni	urn:lsid:nmbe.ch:spidersp:013058	Deeleman-Reinhold	1978	0	Austria, Slovenia	small mammals burrows: MSS	Deeleman-Reinhold_1978b	no	Troglophile	Sheet	0	0	1	0	0	Soil + Wall	Partly	0	0	0	2,500	2,690	2,200	2,400	2,295	2,300	1,002	2,298	1,060	1,150	1,105	0,820	1,000	0,910	1,214	NA	NA	NA	NA	1,580	1,680	1,630	0,709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	henroti	Troglohyphantes henroti	urn:lsid:nmbe.ch:spidersp:013059	Dresco	1956	0	France	unspecified if Deep or Entrance, howewer in caves.	Dresco_1956b	no	Troglophile	Sheet	1	1	0	1	0	Soil + Wall	Depigmented	0	1	1	NA	4,000	NA	NA	4,000	NA	NA	4,000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2,700	2,850	2,775	0,694	3,000	2,940	2,970	0,743	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	herculanus	Troglohyphantes herculanus	urn:lsid:nmbe.ch:spidersp:013060	Kulczynski	1894	1	Romania	unspecified if Deep or Entrance, howewer in caves	Dumitrescu_&_Georgescu_1970/Fage_1931	yes	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	0	0	2,600	3,000	NA	2,500	2,800	2,500	0,893	2,650	1,125	NA	1,125	0,925	NA	0,920	1,223	NA	NA	NA	NA	1,625	NA	1,620	0,611	1,625	NA	1,625	0,613	NA	NA	NA	NA	NA	NA	0,025	Present	0,050	0,050	0,050	NA	0,050	0,075	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	inermis	Troglohyphantes inermis	urn:lsid:nmbe.ch:spidersp:013061	Deeleman-Reinhold	1978	0	North Macedonia	-	Deeleman-Reinhold_1978b	no	Troglobiont	Sheet	1	0	0	0	0	Soil + Wall	Partly	0	0	0	NA	3,120	NA	2,640	3,120	2,640	0,846	2,880	1,320	1,080	1,200	0,980	0,910	0,945	1,270	0,380	0,340	0,360	0,300	2,880	2,640	2,760	0,958	3,020	2,880	2,950	1,024	NA	NA	NA	NA	NA	NA	0,045	Present	NA	0,068	0,058	NA	NA	0,045	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	iulianae	Troglohyphantes iulianae	urn:lsid:nmbe.ch:spidersp:013062	Brignoli	1971	0	Italy	-	Brignoli_1971d/Gasparo_2001/Pesarini_2001b/Isaia&Pantini_2010	no	Troglophile	Sheet	1	1	1	1	0	Soil + Wall	Depigmented	0	0	0	NA	2,350	2,400	2,600	2,350	2,500	1,064	2,425	1,050	1,080	1,065	0,800	0,890	0,845	1,260	0,404	0,363	0,384	0,360	1,550	1,590	1,570	0,647	1,650	1,630	1,640	0,676	NA	NA	NA	0,186	0,180	0,183	0,030	Present	0,048	0,060	0,050	0,257	0,050	0,059	1	0	0	0	1	1	0	0	0	0	1
Linyphiidae	Troglohyphantes	jamatus	Troglohyphantes jamatus	urn:lsid:nmbe.ch:spidersp:013063	Roewer	1931	0	Slovenia	unspecified if Deep or Entrance, howewer in caves	Roewer_1931/Kratochvíl_1934/Deeleman-Reinhold_1978b	no	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	1	0	2,800	3,600	NA	3,000	3,200	3,000	0,938	3,100	1,540	1,680	1,610	1,150	1,390	1,270	1,268	0,580	0,640	0,610	0,379	2,880	2,640	2,760	0,890	3,070	2,870	2,970	0,958	NA	NA	NA	NA	NA	NA	0,030	Present	NA	0,035	0,040	NA	NA	0,100	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	jeanneli	Troglohyphantes jeanneli	urn:lsid:nmbe.ch:spidersp:013064	Dumitrescu & Georgescu	1970	0	Romania	unspecified if Deep or Entrance, howewer in caves	 Dumitrescu & Georgescu_1970	no	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	1	0	NA	1,750	NA	1,750	1,750	1,750	1,000	1,750	0,750	0,750	0,750	0,680	0,680	0,680	1,103	NA	NA	NA	NA	1,350	1,350	1,350	0,771	1,500	1,500	1,500	0,857	NA	NA	NA	NA	NA	NA	0,017	Present	0,033	0,028	0,033	NA	0,042	0,042	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	juris	Troglohyphantes juris	urn:lsid:nmbe.ch:spidersp:013065	Thaler	1982	0	Italy	unspecified if Deep or Entrance, howewer in caves	Thaler_1982b/Pesarini_1989	no	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	1	0	2,500	3,000	2,500	3,000	2,750	2,750	1,000	2,750	1,115	1,115	1,115	0,905	0,905	0,905	1,232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	karawankorum	Troglohyphantes karawankorum	urn:lsid:nmbe.ch:spidersp:013066	Deeleman-Reinhold	1978	0	Austria, Slovenia	-	Deeleman-Reinhold C L (1978b) Revision of the cave-dwelling and related spiders of the genus Troglohyphantes Joseph (Linyphiidae), with special reference to the yugoslav species. Slovenska Akademija Znanosti in Umetnosti, Razred za Prirodoslovne Vede, Classis IV, Historia Naturalis (Prirod. Vede) 23: 1-220; Thaler K (1986b) Über einige Funde von Troglohyphantes-Arten in Kärnten (Österreich) (Arachnida, Aranei: Linyphiidae). Carinthia II 176/96: 287-302 pdf	no	Troglophile	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	1	1	2,300	3,450	2,500	2,900	2,875	2,700	0,939	2,788	1,265	1,280	1,273	1,020	1,045	1,033	1,232	0,480	0,670	0,575	0,452	2,550	2,540	2,545	0,913	3,070	3,120	3,095	1,110	NA	NA	NA	NA	NA	NA	0,035	Present	NA	0,053	0,045	NA	NA	0,070	1	0	0	0	1	1	0	0	0	0	1
Linyphiidae	Troglohyphantes	karolianus	Troglohyphantes karolianus	urn:lsid:nmbe.ch:spidersp:042155	Topcu et al.	2008	0	Turkey	-	Topçu_Türkeş&Seyyar_2008	yes	Troglobiont	Sheet	1	0	0	0	0	Soil + Wall	Depigmented	0	1	0	NA	2,720	NA	2,110	2,720	2,110	0,776	2,415	1,100	0,960	1,030	0,940	0,900	0,920	1,120	NA	NA	NA	NA	2,370	2,240	2,305	0,954	2,500	2,370	2,435	1,008	NA	NA	NA	0,220	0,240	0,230	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
